accommodationId,accommodationName,addr1,addr2,addr3,addrNew,homepage,phoneNo,repName
12686,휴엘펜션,인천,강화군,선원면,선원면 선원사지로 113-7,www.huellpension.com,010-****-**02,김*환
12687,Y&J HOUSE,충남,태안군,근흥면,근흥면 낭금길 300-20,ynjhouse.co.kr,010-****-**55,김*주
12688,끌레르키즈풀빌라,경기,가평군,북면,북면 백둔로 510-64,www.claireps.com.,010-****-**96,장*택
12689,라라스테이펜션 -중복 삭제,전남,나주시,빛가람동,빛가람로 730 (빛가람동),xn--oi2ba286f2ye88n.com,010-****-**50,이*정
12690,달콩이네리조트,인천,강화군,화도면,화도면 해안남로 1986,romanb.pensionnara.co.kr,010-****-**81,조*수
12691,별밤이네리조트,인천,강화군,화도면,화도면 해안남로 1986,romancps.pensionnara.co.kr,010-****-**81,조*수
12692,펜션 데일리,경기,남양주시,조안면,조안면 북한강로855번길 37-48,남양주펜션추천.urr.kr,010-****-**85,오*섭
12693,풍차와등대펜션,인천,옹진군,영흥면,영흥면 영흥로757번길 209,windmillpension.co.kr,010-****-**16,주*덕
12694,올레해오름펜션,제주특별자치도,제주시,애월읍,애월읍 광령평화2길 142-19,www.jejup.com,064-*****-44,인*용
12695,십리포비치,인천,옹진군,영흥면,영흥면 영흥북로 420-12,xn--oy2b27fhwee9n7xg.kr,010-****-**05,김*애
12696,천지연호텔,제주특별자치도,서귀포시,서귀동,솔동산로 40 (서귀동),천지연호텔.com,064-*****-02,이*아
12697,청산유수펜션,경남,함양군,마천면,마천면 광점길 95,청산유수.com,010-****-**99,안*남
12698,가디언즈풀빌라,인천,옹진군,영흥면,영흥면 영흥남로9번길 221-67,guardiansps.co.kr,010-****-**49,황*익
12699,석모도항포펜션,인천,강화군,삼산면,삼산면 삼산서로310번길 20-6,강화석모도항포펜션.com,010-****-**61,손*구
12700,산들바람펜션,강원,고성군,토성면,토성면 봉포3길 4,http://breezeps.co.kr/,010-****-**50,우*희
12701,속초썬라이즈호텔 별관,서울,송파구,신천동,송파대로 570 (신천동),,000-*******-00,권*규
102793,달빛머무는,강원특별자치도,강릉시,저동,경포로 355-35 (저동),dalbithome.infotown.kr/,183-***-82,차*록
102794,망상길펜션,강원특별자치도,동해시,망상동,망상길 51-2 (망상동),suwonminbak.infotown.kr/,183-***-82,차*록
102795,샐비어,강원특별자치도,양양군,현북면,현북면 어성전길 185-51,www.xn--9w3bp0cmxg.com/,166-***-60,
102796,씨엘펜션,강원특별자치도,양양군,현북면,현북면 어성전길 185-53,www.xn--od5bqm.net/,183-***-82,차*록
102797,원주 점말펜션 할머니농박,강원특별자치도,원주시,지정면,지정면 간현로186번길 141-17,jummal.infotown.kr/,183-***-82,차*록
102798,청초하우스,강원특별자치도,속초시,금호동,청초호반로 291 (금호동),www.cheongcho-house.co.kr/,183-***-82,차*록
102799,가평 스테이83카페&펜션,경기,가평군,가평읍,가평읍 자라섬로 25,blog.naver.com/daniel1034,166-***-60,차*록
102800,경주 브리즈 스파펜션,경북,경주시,양남면,양남면 솔숲1길 9-3,breezeps.kr/,183-***-82,차*록
102801,출렁다리민박,강원특별자치도,원주시,지정면,지정면 지정로 1025-30,www.jeommal.kr/,183-***-82,차*록
102802,경주 펜션 바다의 꿈,경북,경주시,감포읍,감포읍 척사길 49,seadream.kr/,183-***-82,차*록
102803,홍천솔,강원특별자치도,홍천군,서면,서면 팔봉산로 1047-54,www.hongcheonsol.co.kr/,183-***-82,차*록
102804,경주 더클라우드 스파펜션,경북,경주시,양남면,양남면 솔숲3길 12,thecloudps.com/,183-***-82,차*록
102805,가평 계곡펜션,경기,가평군,북면,북면 논남기길403번길 19,gpvalley.kr/,183-***-82,차*록
102806,가평 꼬다리우스,경기,가평군,가평읍,가평읍 굴바우길 75-24,kkodarius.co.kr/,183-***-82,차*록
102807,꿈속에서,경기,가평군,상면,상면 수목원로386번길 10-2,dreamlovepension.co.kr/,183-***-82,차*록
102808,가평 달빛 계곡펜션,경기,가평군,북면,북면 논남기길 402-6,www.monlight.co.kr/,183-***-82,차*록
102809,로즈웨이,경기,가평군,조종면,조종면 현등사길 58,roseway2765.modoo.at/,183-***-82,차*록
102810,가평 얼음골,경기,가평군,가평읍,가평읍 태봉두밀로406번길 185-7,icepension.co.kr/,183-***-82,차*록
102811,북면힐하우스,경기,가평군,북면,북면 백둔로560번길 36-1,gphillhouse.com/,183-***-82,차*록
102812,아이유,경기,가평군,설악면,설악면 명장길 80-35,iyoupension.co.kr/,183-***-82,차*록
102813,산꼭대기올라가,경기,가평군,가평읍,가평읍 호반로 1723-79,www.sankogdaegi.co.kr/,183-***-82,차*록
102814,산마루민박,경기,가평군,가평읍,가평읍 물안산길 42-107,naver.me/GLSPjq5L,183-***-82,차*록
102815,샤론의꽃,경기,가평군,가평읍,가평읍 박달골길 49,www.sharonpension.kr/,183-***-82,차*록
102816,솔로몬,경기,가평군,청평면,청평면 호명리길 42,solomonps.kr/,183-***-82,차*록
102817,가평 에코 독채풀빌라펜션,경기,가평군,북면,북면 보안벚꽃길 156,ecopoolvilla.com,183-***-82,차*록
102818,가평 예쁜집,경기,가평군,북면,북면 논남기길403번길 2,prettyhouse.co.kr/,183-***-82,차*록
102819,영덕황토,경북,영덕군,영덕읍,영덕읍 영덕대게로 743-19,www.ydhwangto.kr/,183-***-82,차*록
102820,가평 운암골,경기,가평군,북면,북면 논남기길 504,unamgol.net/,183-***-82,차*록
102821,가평 지희네펜션,경기,가평군,북면,북면 가화로 1462-46,jihee.infotown.kr/index.php,183-***-82,차*록
102822,포천 찜가마리조트펜션,경기,포천시,군내면,군내면 반월산성로371번길 86-33,jjimgama.thedaycorp.kr/,183-***-82,차*록
102823,가평 청계펜션,경기,가평군,조종면,조종면 운악청계로333번길 20,cheonggye.kr/,183-***-82,차*록
102824,광주 포시즌 키즈펜션,경기,광주시,퇴촌면,퇴촌면 원당길 119,fourseasonkids.co.kr/,183-***-82,차*록
102825,해피패밀리,경기,가평군,가평읍,가평읍 태봉두밀로406번길 153-6,hfpension.co.kr,183-***-82,차*록
102826,강화 느티나무,인천,강화군,화도면,화도면 해안남로 2466,www.zelkova-pension.com/,183-***-82,차*록
102827,해피빌리펜션,인천,강화군,화도면,화도면 해안남로 2506,happyvilly.co.kr/,183-***-82,차*록
102828,마메든펜션,경기,안산시 단원구,대부북동,구봉솔밭1길 6 (대부북동),mamedenpension.co.kr/,010-****-**29,강*식
102829,가평 휘슬,경기,가평군,조종면,조종면 명지산로 513,whistle.thedaycorp.kr/,183-***-82,차*록
102830,거제 가가펜션,경남,거제시,남부면,남부면 명사길 5,gagahouse.creatorlink.net/,183-***-82,차*록
102831,거제 둥우리,경남,거제시,일운면,일운면 북병산로 475-5,doungwoori.co.kr/,183-***-82,차*록
102832,거제 마루,경남,거제시,동부면,동부면 거제중앙로 525-3,geojemaru.com/,183-***-82,차*록
102833,강화 별밭지기,인천,강화군,화도면,화도면 해안남로 2203,starfarm.infotown.kr/room_preview.php,183-***-82,차*록
102834,통영 별다섯착한하우스펜션,경남,통영시,미수동,선금산1길 87 (미수동),star5.kr/,183-***-82,차*록
102835,부안 발리펜션,전북특별자치도,부안군,변산면,변산면 지서로 185,balipension.infotown.kr/,183-***-82,차*록
102836,부안 아레펜션,전북특별자치도,부안군,변산면,변산면 궁항로 72-6,tress.infotown.kr/,183-***-82,차*록
102837,부안 변산반도 코렐리아,전북특별자치도,부안군,변산면,변산면 지서로 28,coralia.infotown.kr/index.php,183-***-82,차*록
102838,해비치풍경,제주특별자치도,서귀포시,표선면,표선면 가시로 134,해비치풍경.kr/,166-***-60,차*록
102839,아지랑,경남,거제시,거제면,거제면 법동어구로 290,ajirang.infotown.kr/,183-***-82,차*록
102840,L하우스,강원특별자치도,강릉시,주문진읍,주문진읍 해안로 1657,lstayps.modoo.at,183-***-82,차*록
102841,SBS펜션,강원특별자치도,속초시,조양동,청호해안길 37 (조양동),www.sbspension.com,183-***-82,차*록
102842,강릉J9 스파펜션,강원특별자치도,강릉시,강문동,난설헌로 247 (강문동),j9pension.kr/,183-***-82,차*록
102843,더프리즘,강원특별자치도,고성군,토성면,토성면 사진용촌1길 16-5,www.theprismps.co.kr/,183-***-82,차*록
102844,가평 아쿠아비타,경기,가평군,설악면,설악면 자잠로282번길 72-235,aquavita.co.kr/,183-***-82,차*록
102845,경주 더스테이 스파펜션,경북,경주시,양남면,양남면 솔숲3길 9,harmony-spa.co.kr/,183-***-82,차*록
102846,경주 감포은솔 가족펜션,경북,경주시,감포읍,감포읍 동해안로 1993-16,eunsolps.net/,183-***-82,차*록
102847,남이섬 간이역펜션,강원특별자치도,춘천시,남산면,남산면 서천길 99,www.ganieyeok.net/main.php,183-***-82,차*록
102848,강릉 경포엔펜션,강원특별자치도,강릉시,저동,저동골길 113-6 (저동),gyeongpoen.com/index.html,166-***-60,
102849,돌담집펜션,강원특별자치도,홍천군,서면,서면 길곡길 396,www.doldampension.com/,166-***-60,차*록
102850,올림푸스,강원특별자치도,횡성군,둔내면,둔내면 두원2길 89,www.olympuspen.kr/,166-***-60,차*록
102851,삼척 카라스파펜션,강원특별자치도,삼척시,오분동,삼척로 4246-38 (오분동),www.xn--oi2b00qv1k54e.com/,183-***-82,차*록
102852,하얀날개,인천,강화군,삼산면,삼산면 삼산남로 762-20,www.whitewingp.co.kr,010-****-**32,장*민
102853,더스퀘어24 스파펜션,경기,가평군,설악면,설악면 자잠로282번길 72-109,www.thesquare24.co.kr,183-***-82,차*록
102854,가평 더큐24 풀빌라펜션,경기,가평군,설악면,설악면 묵안안길 56-33,www.theq24.com,183-***-82,차*록
102855,헐리우드펜션,전북특별자치도,부안군,변산면,변산면 모항길 23-7,hollywoodps.com,010-****-**96,백*관
102856,울산 별담은채,울산,울주군,상북면,상북면 삽재로 39-32,byeoldameunchae.co.kr/,166-***-60,
102857,가평 옥 독채펜션,경기,가평군,북면,북면 가화로 1448-24,www.okpension.net/room_list.php,183-***-82,차*록
102858,장미 애견펜션,경기,가평군,가평읍,가평읍 석봉로191번길 153,www.gprose.kr,183-***-82,차*록
102859,남이섬 코이 커플&가족펜션,경기,가평군,가평읍,가평읍 북한강변로 1007-22,koipension.co.kr/,183-***-82,차*록
102860,남이섬 큐브풀빌라,경기,가평군,가평읍,가평읍 북한강변로 1007-74,cubepension.co.kr/,166-***-60,차*록
102861,남이섬 클럽아일랜드 커플&스파펜션,경기,가평군,가평읍,가평읍 북한강변로 1007-17,www.clubisland.kr/,183-***-82,차*록
102862,가평 화이트큐브24 노천스파펜션,경기,가평군,설악면,설악면 자잠로282번길 72-115,whitecube24.com,183-***-82,차*록
102863,청주 오카맨션,충북,청주시 상당구,미원면,미원면 운암옥화길 186-16,ㅎㅈㄷㅎㅈㄷㅎ,010-****-**08,김*영
102864,통영 달비채 키즈&스파,경남,통영시,용남면,용남면 장문로 234-13,www.dalstar.net/,183-***-82,차*록
102865,통영 별비채 스파펜션,경남,통영시,용남면,용남면 장문로 234-17,별비채.com,183-***-82,차*록
102866,통영 아르뷰 풀빌라,경남,통영시,도산면,도산면 저산유촌길 40,arview.showplace.kr,183-***-82,차*록
102867,남해 쁠라야,경남,남해군,상주면,상주면 남해대로697번길 46,playa.infotown.kr/,183-***-82,차*록
102868,남해 올리브펜션,경남,남해군,남면,남면 남면로 1062,www.psolive.com,183-***-82,차*록
102869,통영 토운펜션,경남,통영시,욕지면,욕지면 욕지일주로 632-41,tounpension.co.kr/,183-***-82,차*록
102870,거제도 팜스테이 스파펜션,경남,거제시,하청면,하청면 칠천로 928,farmstayps.co.kr,183-***-82,차*록
102871,남해 해돋이,경남,남해군,남면,남면 남면로 266,naver.me/xH2nGo05,183-***-82,차*록
102872,경주 신라궁 펜션,경북,경주시,천군동,보정로 643-3 (천군동),lagung.co.kr,183-***-82,차*록
102873,남해스페인하우스,경남,남해군,이동면,이동면 남서대로 208-51,map.naver.com,166-***-60,
102874,레피다리조트&펜션,충남,태안군,이원면,이원면 태포길 266,lepidaresort.com/,158-***-25,김*훈
102875,추억만들기펜션,경북,경주시,양남면,양남면 서왕길 403,memories9090.com/,010-****-**76,임*숙
102876,플로키즈 풀빌라,경기,가평군,가평읍,가평읍 보납로 459-147,floresta-kids.com,010-****-**40,김*우
102877,섬을찾는사람들,충남,보령시,오천면,오천면 소도길 3,www.sea-pension.com,010-****-**01,신*자
102878,더히든풀빌라,경북,경주시,북군동,서낭길 122-11 (북군동),www.instagram.com/thehidden_yun,166-***-60,
102879,하동 한옥펜션찔레꽃언덕,경남,하동군,화개면,화개면 상덕길 46-40,blog.naver.com/yoonk2095,010-****-**83,이*기
102880,하이힐링원,강원특별자치도,영월군,상동읍,상동읍 섬지골길 113,www.foresthealing.or.kr,033-*****-77,오*훈
102883,여수 미아모르 풀빌라&리조트,전남,여수시,돌산읍,돌산읍 무술목길 90,미아모르.kr,028-****-75,김*순
102884,이가랑,인천,강화군,하점면,하점면 창후로 314-5,www.leegarang.com,166-***-60,하*수
102885,엘핀키즈풀빌라,전북특별자치도,완주군,상관면,상관면 상관소양로 487,elfin.imweb.me,010-****-**31,차*근
102886,플라워카라반펜션,경기,양평군,단월면,단월면 석산로 1544,www.xn--oi2ba456avvgmyh9lmcyi71c.com/Home/index,166-***-60,
102887,플라워카라반&펜션,경기,양평군,단월면,단월면 석산로 1543-9,www.xn--oi2ba456avvgmyh9lmcyi71c.com/,010-****-**09,우*녀
102888,moire478,경기,가평군,청평면,청평면 북한강로1636번길 34,moirecounty.com/,166-***-60,
102889,라파밀리아풀빌라,경북,경주시,북군동,북군길 169-28 (북군동),lafamiliapoolvilla.co.kr,010-****-**59,김*미
102890,더피아노펜션,충남,태안군,안면읍,안면읍 샛별길 165-21,http://xn--o80b241a91cyutm2b.kr/,010-****-**99,백*수
102891,소라지,경기,파주시,신촌동,소라지로177번길 12 (신촌동),blog.naver.com/photo3697,010-****-**28,김*준
102892,플러스원캠핑펜션,충남,태안군,안면읍,안면읍 안면대로 3343-5,플러스원캠핑펜션.com,010-****-**91,김*식
2602,가평 샘물펜션,경기,가평군,설악면,설악면 유명로 2001-13,www.saemmulps.co.kr,031-*****-22,이*민
2603,히노펜션,강원,평창군,봉평면,봉평면 안흥동길 80,hino.pe.kr,010-****-**51,김*호
2604,보길도물안개펜션,전남,완도군,보길면,보길면 보길동로 162,www.보길도물안개펜션.kr,010-****-**58,김*아
2605,자이모텔,전남,여수시,학동,,ximotel.kr,010-****-**23,정*영
2606,계곡향기펜션,강원,평창군,봉평면,봉평면 흥정계곡길 409,계곡향기펜션.com,010-****-**69,장*성
2607,발리별펜션,강원,양양군,서면,서면 곰밭길 175-93,balistar.co.kr,010-****-**55,이*화
2608,안면도 코코펜션(업소키이관_5677),충남,태안군,고남면,고남면 빗독2길 28-41,cocopension.kr,010-****-**78,이*민
2609,웅이하우스펜션,경남,남해군,미조면,미조면 동부대로 70-23,웅이하우스.com,010-****-**00,이*숙
2610,쁘라이아,경남,남해군,이동면,이동면 남서대로 375-32,praia.co.kr,010-****-**00,박*연
2611,세라세미,충남,태안군,남면,남면 마검포길 201-78,www.rame.kr,010-****-**03,김*호
